identity_id;user_id;changed;del;standard;name;organization;email;reply-to;bcc;signature;html_signature
2267;1768;2016-08-07 10:56:21.0;0;1;*;*;*;*;*;NULL;0
2268;1769;2016-08-07 10:57:57.0;0;1;*;*;*;*;*;NULL;0
2269;1770;2016-08-07 11:01:55.0;0;1;*;*;*;*;*;NULL;0
2270;1771;2016-08-07 11:03:10.0;0;1;*;*;*;*;*;NULL;0
2271;1772;2016-08-07 11:04:41.0;0;1;*;*;*;*;*;NULL;0
2272;1773;2016-08-07 11:05:50.0;0;1;*;*;*;*;*;NULL;0
2273;1774;2016-08-07 11:07:22.0;0;1;*;*;*;*;*;NULL;0
2274;1775;2016-10-21 17:27:53.0;0;1;*;*;*;*;*;NULL;0
2275;1776;2016-11-01 09:17:48.0;0;1;*;*;*;*;*;NULL;0
2276;1777;2017-01-16 13:29:57.0;0;1;*;*;*;*;*;NULL;0
2277;1778;2017-01-20 15:22:52.0;0;1;*;*;*;*;*;NULL;0
2278;1779;2012-01-10 18:49:37.0;0;1;*;*;*;*;*;NULL;0
2279;1780;2012-04-25 18:04:03.0;0;1;*;*;*;*;*;NULL;0
2280;1781;2013-07-22 10:51:27.0;0;1;*;*;*;*;*;NULL;0
2281;1782;2014-05-16 08:04:21.0;0;1;*;*;*;*;*;NULL;0
2282;1783;2014-05-16 08:05:35.0;0;1;*;*;*;*;*;NULL;0
2283;1784;2014-06-02 16:45:00.0;0;1;*;*;*;*;*;NULL;0
2284;1785;2014-08-18 09:42:52.0;0;1;*;*;*;*;*;NULL;0
2285;1786;2015-03-14 03:06:49.0;0;1;*;*;*;*;*;NULL;0
2286;1787;2016-07-14 11:06:45.0;0;1;*;*;*;*;*;NULL;1
2287;1787;2016-07-13 15:51:27.0;0;0;*;*;*;*;*;NULL;1
2288;1788;2016-08-02 11:14:43.0;0;1;*;*;*;*;*;NULL;1
2289;1789;2016-08-02 11:10:29.0;0;1;*;*;*;*;*;NULL;1
2290;1790;2016-08-12 09:41:14.0;0;1;*;*;*;*;*;NULL;0
2291;1791;2016-09-06 20:31:49.0;0;1;*;*;*;*;*;NULL;0
2292;1792;2016-10-21 09:15:05.0;0;1;*;*;*;*;*;NULL;0
2293;1793;2016-12-01 12:35:52.0;0;1;*;*;*;*;*;NULL;0
2294;1794;2017-02-12 16:10:35.0;0;1;*;*;*;*;*;NULL;0
2295;1795;2017-02-12 16:24:13.0;0;1;*;*;*;*;*;NULL;0
2296;1796;2017-02-12 21:36:00.0;0;1;*;*;*;*;*;NULL;0
2297;1797;2017-02-12 21:39:54.0;0;1;*;*;*;*;*;NULL;0
2298;1798;2017-02-15 15:42:39.0;0;1;*;*;*;*;*;NULL;0
2299;1799;2017-02-15 15:47:53.0;0;1;*;*;*;*;*;NULL;0
2300;1800;2017-02-15 15:55:43.0;0;1;*;*;*;*;*;NULL;0
2301;1801;2017-02-15 17:17:45.0;0;1;*;*;*;*;*;NULL;0
2302;1802;2017-02-21 15:10:28.0;0;1;*;*;*;*;*;NULL;0
2303;1803;2017-02-21 16:48:54.0;0;1;*;*;*;*;*;NULL;0
2304;1804;2017-02-21 19:39:04.0;0;1;*;*;*;*;*;NULL;0
2305;1805;2017-02-22 08:43:32.0;0;1;*;*;*;*;*;NULL;0
2306;1806;2017-02-23 10:58:46.0;0;1;*;*;*;*;*;NULL;0
2307;1807;2017-03-01 17:01:22.0;0;1;*;*;*;*;*;NULL;0
2308;1808;2017-02-24 04:07:06.0;0;1;*;*;*;*;*;NULL;0
2309;1809;2017-05-16 12:40:16.0;0;1;*;*;*;*;*;NULL;1
2310;1810;2017-02-27 10:51:44.0;0;1;*;*;*;*;*;NULL;0
2311;1811;2017-02-27 12:29:54.0;0;1;*;*;*;*;*;NULL;0
2312;1097;2017-02-28 16:02:54.0;0;0;*;*;*;*;*;NULL;1
2313;1812;2017-03-02 17:46:14.0;0;1;*;*;*;*;*;NULL;0
2314;1813;2017-03-02 18:25:25.0;0;1;*;*;*;*;*;NULL;0
2315;1814;2017-03-02 18:37:57.0;0;1;*;*;*;*;*;NULL;0
2316;1815;2017-03-03 02:00:16.0;0;1;*;*;*;*;*;NULL;0
2317;1816;2017-03-03 15:34:24.0;0;1;*;*;*;*;*;NULL;0
2318;1817;2017-03-03 18:51:54.0;0;1;*;*;*;*;*;NULL;0
2319;1818;2017-03-03 19:01:05.0;0;1;*;*;*;*;*;NULL;0
2320;1819;2017-03-03 19:06:31.0;0;1;*;*;*;*;*;NULL;0
2321;1820;2017-03-03 19:11:08.0;0;1;*;*;*;*;*;NULL;0
2322;1821;2017-03-03 19:16:18.0;0;1;*;*;*;*;*;NULL;0
2323;1822;2017-03-06 12:58:52.0;0;1;*;*;*;*;*;NULL;0
2324;1823;2017-03-09 11:17:27.0;0;1;*;*;*;*;*;NULL;0
2325;1824;2017-03-09 11:47:24.0;0;1;*;*;*;*;*;NULL;0
2326;1825;2017-03-09 11:56:13.0;0;1;*;*;*;*;*;NULL;0
2327;1826;2017-03-09 22:18:02.0;0;1;*;*;*;*;*;NULL;0
2328;1827;2017-03-13 15:59:20.0;0;1;*;*;*;*;*;NULL;0
2329;1828;2017-03-13 16:08:25.0;0;1;*;*;*;*;*;NULL;0
2330;1829;2017-03-14 16:19:27.0;0;1;*;*;*;*;*;NULL;0
2331;1830;2017-03-15 15:58:41.0;0;1;*;*;*;*;*;NULL;0
2332;1831;2017-03-17 13:48:56.0;0;1;*;*;*;*;*;NULL;0
2333;1832;2017-03-20 13:54:26.0;0;1;*;*;*;*;*;NULL;0
2334;1833;2017-03-20 19:26:10.0;0;1;*;*;*;*;*;NULL;0
2335;1834;2017-03-21 10:35:12.0;0;1;*;*;*;*;*;NULL;0
2336;1835;2017-03-21 11:19:30.0;0;1;*;*;*;*;*;NULL;0
2337;1836;2017-03-24 03:26:45.0;0;1;*;*;*;*;*;NULL;0
2338;1837;2017-03-25 18:43:08.0;0;1;*;*;*;*;*;NULL;0
2339;1838;2014-02-23 15:59:21.0;0;1;*;*;*;*;*;NULL;0
2340;1839;2018-04-19 12:19:24.0;0;1;*;*;*;*;*;NULL;0
2341;1840;2014-03-01 13:27:59.0;0;0;*;*;*;*;*;NULL;0
2342;1840;2014-03-20 13:55:03.0;0;1;*;*;*;*;*;NULL;0
2343;1841;2014-03-05 11:24:29.0;0;1;*;*;*;*;*;NULL;0
2344;1842;2014-03-19 20:32:13.0;0;1;*;*;*;*;*;NULL;0
2345;1843;2014-04-02 11:33:36.0;0;1;*;*;*;*;*;NULL;1
2346;1844;2014-04-03 14:05:30.0;0;1;*;*;*;*;*;NULL;0
2347;1845;2014-04-16 14:21:33.0;0;1;*;*;*;*;*;NULL;0
2348;1846;2014-07-01 13:11:22.0;0;1;*;*;*;*;*;NULL;0
2349;1847;2015-02-02 16:21:32.0;0;1;*;*;*;*;*;NULL;0
2350;1848;2015-02-23 14:24:08.0;0;1;*;*;*;*;*;NULL;0
2351;1849;2015-06-18 11:10:06.0;0;1;*;*;*;*;*;NULL;0
2352;1850;2015-07-24 10:56:23.0;0;1;*;*;*;*;*;NULL;0
2353;1851;2015-08-18 13:43:48.0;0;0;*;*;*;*;*;NULL;0
2354;1851;2015-08-28 13:48:41.0;0;1;*;*;*;*;*;NULL;0
2355;1852;2015-11-13 10:54:18.0;0;1;*;*;*;*;*;NULL;0
2356;1853;2016-05-12 14:42:07.0;0;1;*;*;*;*;*;NULL;0
2357;1854;2016-09-06 12:06:57.0;0;1;*;*;*;*;*;NULL;1
2358;1854;2016-09-06 12:07:32.0;0;0;*;*;*;*;*;NULL;1
2359;1855;2017-03-28 11:44:57.0;0;1;*;*;*;*;*;NULL;0
2360;1856;2017-04-20 10:13:13.0;0;1;*;*;*;*;*;NULL;0
2361;1857;2017-03-29 14:45:43.0;0;1;*;*;*;*;*;NULL;0
2362;1858;2017-04-01 15:07:47.0;0;1;*;*;*;*;*;NULL;0
2363;1859;2017-04-01 16:43:35.0;0;1;*;*;*;*;*;NULL;0
2364;1860;2017-04-03 23:20:05.0;0;1;*;*;*;*;*;NULL;0
2365;1861;2018-02-20 16:44:29.0;0;1;*;*;*;*;*;NULL;1
2366;1862;2017-04-04 18:39:19.0;0;1;*;*;*;*;*;NULL;0
2367;1863;2017-04-05 08:46:02.0;0;1;*;*;*;*;*;NULL;0
2368;1864;2017-04-06 15:13:41.0;0;1;*;*;*;*;*;NULL;0
2369;1865;2017-04-06 16:28:50.0;0;1;*;*;*;*;*;NULL;0
2370;1866;2017-04-10 13:16:21.0;0;1;*;*;*;*;*;NULL;0
2371;1867;2017-04-12 10:31:54.0;0;1;*;*;*;*;*;NULL;0
2372;1868;2014-02-10 17:19:27.0;0;1;*;*;*;*;*;NULL;0
2373;1869;2014-02-13 17:19:24.0;0;1;*;*;*;*;*;NULL;1
2374;1870;2017-04-12 21:43:41.0;0;1;*;*;*;*;*;NULL;0
2375;1871;2017-04-14 11:54:15.0;0;1;*;*;*;*;*;NULL;0
2376;1872;2017-04-14 12:42:29.0;0;1;*;*;*;*;*;NULL;0
2377;1873;2017-04-16 21:31:32.0;0;1;*;*;*;*;*;NULL;0
2378;1874;2017-04-17 11:41:18.0;0;1;*;*;*;*;*;NULL;0
2379;1875;2017-04-18 12:40:38.0;0;1;*;*;*;*;*;NULL;0
2380;1876;2017-04-18 18:28:48.0;0;1;*;*;*;*;*;NULL;0
2381;1877;2017-04-19 18:46:00.0;0;1;*;*;*;*;*;NULL;0
2382;1878;2017-04-20 12:06:32.0;0;1;*;*;*;*;*;NULL;0
2383;1879;2017-04-20 17:18:57.0;0;1;*;*;*;*;*;NULL;0
2384;1880;2017-04-21 09:27:36.0;0;1;*;*;*;*;*;NULL;0
2385;1881;2017-04-21 12:21:32.0;0;1;*;*;*;*;*;NULL;0
2386;1882;2017-04-26 13:17:08.0;0;1;*;*;*;*;*;NULL;0
2387;1883;2017-04-27 10:01:08.0;0;1;*;*;*;*;*;NULL;0
2388;1884;2017-04-27 17:07:39.0;0;1;*;*;*;*;*;NULL;0
2389;1885;2017-04-28 11:13:11.0;0;1;*;*;*;*;*;NULL;0
2390;1886;2017-04-28 23:17:08.0;0;1;*;*;*;*;*;NULL;0
2391;1887;2017-04-29 23:44:34.0;0;1;*;*;*;*;*;NULL;0
2392;1888;2017-04-30 00:56:56.0;0;1;*;*;*;*;*;NULL;0
2393;1889;2017-04-30 14:22:23.0;0;1;*;*;*;*;*;NULL;0
2394;1890;2017-05-01 23:17:12.0;0;1;*;*;*;*;*;NULL;0
2395;1891;2017-05-04 03:41:32.0;0;1;*;*;*;*;*;NULL;0
2396;1892;2017-05-04 21:02:14.0;0;1;*;*;*;*;*;NULL;0
2397;1893;2017-05-05 23:44:31.0;0;1;*;*;*;*;*;NULL;0
2398;1894;2017-05-05 23:45:11.0;0;1;*;*;*;*;*;NULL;0
2399;1895;2017-05-05 23:45:41.0;0;1;*;*;*;*;*;NULL;0
2400;1896;2017-05-09 13:27:17.0;0;1;*;*;*;*;*;NULL;0
2401;1897;2017-05-08 14:23:17.0;0;1;*;*;*;*;*;NULL;0
2402;1898;2017-09-12 16:10:16.0;0;1;*;*;*;*;*;NULL;0
2403;1899;2016-01-20 08:34:46.0;0;1;*;*;*;*;*;NULL;0
2404;1900;2016-09-13 20:30:12.0;0;1;*;*;*;*;*;NULL;0
2405;1901;2017-05-10 14:47:13.0;0;1;*;*;*;*;*;NULL;0
2406;1902;2017-05-10 15:11:03.0;0;1;*;*;*;*;*;NULL;0
2407;1903;2017-05-10 15:11:43.0;0;1;*;*;*;*;*;NULL;0
2408;1904;2017-05-11 08:33:31.0;0;1;*;*;*;*;*;NULL;0
2409;1905;2017-05-11 11:01:16.0;0;1;*;*;*;*;*;NULL;0
2410;1906;2017-05-15 11:58:07.0;1;0;*;*;*;*;*;NULL;0
2411;1907;2017-05-11 17:30:28.0;0;1;*;*;*;*;*;NULL;0
2412;1908;2017-05-15 16:25:28.0;0;1;*;*;*;*;*;NULL;1
2413;1909;2017-05-11 17:32:16.0;0;1;*;*;*;*;*;NULL;0
2414;1910;2017-05-11 17:32:53.0;0;1;*;*;*;*;*;NULL;0
2415;1911;2017-05-11 17:33:39.0;0;1;*;*;*;*;*;NULL;0
2416;1912;2017-05-11 18:52:19.0;0;1;*;*;*;*;*;NULL;0
2417;1913;2017-05-15 00:28:08.0;0;1;*;*;*;*;*;NULL;0
2418;1914;2018-03-01 17:43:40.0;0;1;*;*;*;*;*;NULL;0
2419;1906;2017-05-15 11:56:58.0;0;1;*;*;*;*;*;NULL;1
2420;1915;2017-05-16 09:22:35.0;0;1;*;*;*;*;*;NULL;0
2421;1916;2017-05-16 14:53:13.0;0;1;*;*;*;*;*;NULL;0
2422;1917;2017-05-17 13:53:08.0;0;1;*;*;*;*;*;NULL;0
2423;1918;2017-05-17 13:58:44.0;0;1;*;*;*;*;*;NULL;0
2424;1919;2017-05-18 13:15:56.0;0;1;*;*;*;*;*;NULL;0
2425;1920;2017-08-03 17:03:51.0;0;1;*;*;*;*;*;NULL;0
2426;1921;2017-05-18 20:33:16.0;0;1;*;*;*;*;*;NULL;0
2427;1922;2017-05-20 10:40:10.0;0;1;*;*;*;*;*;NULL;0
2428;1923;2017-05-22 14:11:16.0;0;1;*;*;*;*;*;NULL;0
2429;1924;2017-05-22 16:25:38.0;0;1;*;*;*;*;*;NULL;0
2430;735;2017-05-22 22:24:28.0;0;0;*;*;*;*;*;NULL;1
2431;1925;2017-05-23 10:34:24.0;0;1;*;*;*;*;*;NULL;0
2432;733;2017-05-23 15:27:04.0;0;0;*;*;*;*;*;NULL;1
2433;1913;2017-05-23 18:10:33.0;0;0;*;*;*;*;*;NULL;1
2434;1926;2017-05-23 23:43:27.0;0;1;*;*;*;*;*;NULL;0
2435;1927;2017-05-26 03:55:53.0;0;1;*;*;*;*;*;NULL;0
2436;1928;2017-05-26 10:17:04.0;0;1;*;*;*;*;*;NULL;0
2437;1929;2017-05-26 11:48:31.0;0;1;*;*;*;*;*;NULL;0
2438;1930;2017-05-26 16:00:35.0;0;1;*;*;*;*;*;NULL;0
2439;1931;2017-05-26 16:16:42.0;0;1;*;*;*;*;*;NULL;0
2440;1932;2017-05-30 11:57:11.0;0;1;*;*;*;*;*;NULL;0
2441;1933;2017-05-31 09:15:04.0;0;1;*;*;*;*;*;NULL;0
2442;1934;2017-05-31 10:03:59.0;0;1;*;*;*;*;*;NULL;0
2443;1935;2017-06-01 10:25:38.0;0;1;*;*;*;*;*;NULL;0
2444;1936;2017-06-01 21:26:25.0;0;1;*;*;*;*;*;NULL;0
2445;1937;2017-06-01 21:30:58.0;0;1;*;*;*;*;*;NULL;0
2446;1938;2017-06-01 21:31:53.0;0;1;*;*;*;*;*;NULL;0
2447;1939;2017-06-01 22:07:47.0;0;1;*;*;*;*;*;NULL;0
2448;1940;2017-06-02 10:19:40.0;0;1;*;*;*;*;*;NULL;0
2449;1941;2017-06-02 12:46:19.0;0;1;*;*;*;*;*;NULL;0
2450;1942;2017-06-03 11:19:25.0;0;1;*;*;*;*;*;NULL;0
2451;1943;2017-06-05 16:01:20.0;0;1;*;*;*;*;*;NULL;0
2452;1944;2017-06-06 12:47:52.0;0;1;*;*;*;*;*;NULL;0
2453;1945;2017-06-07 11:07:10.0;0;1;*;*;*;*;*;NULL;0
2454;1946;2017-06-07 15:42:04.0;0;1;*;*;*;*;*;NULL;0
2455;1947;2017-06-08 10:39:31.0;0;1;*;*;*;*;*;NULL;0
2456;1948;2017-06-08 10:45:34.0;0;1;*;*;*;*;*;NULL;0
2457;1949;2017-06-09 00:53:33.0;0;1;*;*;*;*;*;NULL;0
2458;1950;2017-06-10 15:51:13.0;0;1;*;*;*;*;*;NULL;0
2459;1951;2017-06-10 15:54:54.0;0;1;*;*;*;*;*;NULL;0
2460;1952;2017-06-10 15:58:28.0;0;1;*;*;*;*;*;NULL;0
2461;1953;2017-06-10 16:00:00.0;0;1;*;*;*;*;*;NULL;0
2462;1954;2017-06-13 05:13:39.0;0;1;*;*;*;*;*;NULL;0
2463;1955;2017-06-13 11:00:53.0;0;1;*;*;*;*;*;NULL;0
2464;1956;2017-06-13 16:02:40.0;0;1;*;*;*;*;*;NULL;0
2465;1957;2017-06-13 17:53:37.0;0;1;*;*;*;*;*;NULL;0
2466;1958;2017-06-14 16:38:35.0;0;1;*;*;*;*;*;NULL;0
2467;1959;2017-06-16 16:58:17.0;0;1;*;*;*;*;*;NULL;0
2468;1960;2017-06-17 21:14:41.0;0;1;*;*;*;*;*;NULL;0
2469;1961;2017-06-20 11:00:02.0;0;1;*;*;*;*;*;NULL;0
2470;1962;2017-06-23 16:24:42.0;0;1;*;*;*;*;*;NULL;0
2471;1963;2017-06-24 18:39:38.0;0;1;*;*;*;*;*;NULL;0
2472;1964;2017-06-28 09:47:44.0;0;1;*;*;*;*;*;NULL;0
2473;1965;2017-06-29 09:44:40.0;0;1;*;*;*;*;*;NULL;0
2474;1966;2017-06-29 10:03:09.0;0;1;*;*;*;*;*;NULL;0
2475;1967;2017-06-30 14:02:48.0;0;1;*;*;*;*;*;NULL;0
2476;1968;2017-07-03 09:40:11.0;0;1;*;*;*;*;*;NULL;0
2477;1969;2017-07-03 15:18:47.0;0;1;*;*;*;*;*;NULL;0
2478;1970;2017-07-03 16:17:11.0;0;1;*;*;*;*;*;NULL;0
2479;1971;2017-07-04 15:39:36.0;0;1;*;*;*;*;*;NULL;0
2480;1972;2017-07-04 15:40:21.0;0;1;*;*;*;*;*;NULL;0
2481;1973;2017-07-04 15:44:30.0;0;1;*;*;*;*;*;NULL;0
2482;1974;2017-07-04 16:01:13.0;0;1;*;*;*;*;*;NULL;0
2483;1975;2017-07-04 18:06:30.0;0;1;*;*;*;*;*;NULL;0
2484;1976;2017-07-06 18:29:53.0;0;1;*;*;*;*;*;NULL;0
2485;1977;2017-07-07 18:31:55.0;0;1;*;*;*;*;*;NULL;0
2486;1978;2017-07-07 18:38:17.0;0;1;*;*;*;*;*;NULL;0
2487;1979;2017-07-10 12:25:02.0;0;1;*;*;*;*;*;NULL;0
2488;1980;2017-07-10 14:03:04.0;0;1;*;*;*;*;*;NULL;0
2489;1981;2017-07-10 14:44:09.0;0;1;*;*;*;*;*;NULL;0
2490;1982;2017-07-11 16:49:26.0;0;1;*;*;*;*;*;NULL;0
2491;1983;2017-07-11 19:07:40.0;0;1;*;*;*;*;*;NULL;0
2492;1984;2017-07-11 19:11:48.0;0;1;*;*;*;*;*;NULL;0
2493;1985;2017-07-12 09:39:07.0;0;1;*;*;*;*;*;NULL;0
2494;1986;2017-07-12 11:20:34.0;0;1;*;*;*;*;*;NULL;0
2495;1987;2017-07-12 16:44:17.0;0;1;*;*;*;*;*;NULL;0
2496;1988;2017-07-13 09:10:04.0;0;1;*;*;*;*;*;NULL;0
2497;1989;2017-07-13 15:48:28.0;0;1;*;*;*;*;*;NULL;0
2498;1990;2017-07-13 22:04:35.0;0;1;*;*;*;*;*;NULL;0
2499;1991;2017-07-17 19:59:37.0;0;1;*;*;*;*;*;NULL;0
2500;1992;2017-07-21 10:25:47.0;0;1;*;*;*;*;*;NULL;0
2501;1993;2017-07-25 13:07:55.0;0;1;*;*;*;*;*;NULL;0
2502;1994;2017-07-25 16:02:26.0;0;1;*;*;*;*;*;NULL;0
2503;1995;2017-07-25 17:33:39.0;0;1;*;*;*;*;*;NULL;0
2504;1996;2017-07-26 14:02:07.0;0;1;*;*;*;*;*;NULL;0
2505;1997;2017-07-28 12:35:49.0;0;1;*;*;*;*;*;NULL;0
2506;1998;2017-07-28 12:36:15.0;0;1;*;*;*;*;*;NULL;0
2507;1999;2017-07-28 12:54:59.0;0;1;*;*;*;*;*;NULL;0
2508;2000;2017-07-29 15:33:15.0;0;1;*;*;*;*;*;NULL;0
2509;2001;2017-07-31 16:52:22.0;0;1;*;*;*;*;*;NULL;0
2510;2002;2017-08-02 09:57:39.0;0;1;*;*;*;*;*;NULL;0
2511;2003;2017-08-03 09:49:18.0;0;1;*;*;*;*;*;NULL;0
2512;2004;2017-08-07 00:20:24.0;0;1;*;*;*;*;*;NULL;0
2513;2005;2017-08-07 00:23:12.0;0;1;*;*;*;*;*;NULL;0
2514;2006;2018-10-23 08:35:46.0;0;1;*;*;*;*;*;NULL;0
2515;2007;2017-08-07 23:27:14.0;0;1;*;*;*;*;*;NULL;0
2516;2008;2017-08-08 14:47:55.0;0;1;*;*;*;*;*;NULL;0
2517;2009;2017-08-10 12:52:09.0;0;1;*;*;*;*;*;NULL;0
2518;2010;2017-08-11 12:41:13.0;0;1;*;*;*;*;*;NULL;0
2519;2011;2017-09-24 09:00:21.0;0;1;*;*;*;*;*;NULL;0
2520;2012;2017-08-13 16:11:39.0;0;1;*;*;*;*;*;NULL;0
2521;2013;2017-08-15 12:04:14.0;0;1;*;*;*;*;*;NULL;0
2522;2014;2017-08-16 21:53:26.0;0;1;*;*;*;*;*;NULL;0
2523;2015;2017-08-16 22:34:22.0;0;1;*;*;*;*;*;NULL;0
2524;2016;2017-08-20 00:38:43.0;0;1;*;*;*;*;*;NULL;0
2525;1891;2017-08-23 09:14:16.0;1;0;*;*;*;*;*;NULL;0
2526;2017;2017-08-24 10:04:38.0;0;1;*;*;*;*;*;NULL;0
2527;2018;2017-08-24 10:46:54.0;0;1;*;*;*;*;*;NULL;0
2528;2019;2017-08-25 19:10:46.0;0;1;*;*;*;*;*;NULL;0
2529;2020;2017-08-25 19:11:56.0;0;1;*;*;*;*;*;NULL;0
2530;2021;2017-08-26 12:48:50.0;0;1;*;*;*;*;*;NULL;0
2531;1891;2017-08-28 16:29:07.0;1;0;*;*;*;*;*;NULL;0
2532;2022;2017-08-28 15:18:25.0;0;1;*;*;*;*;*;NULL;0
2533;2023;2017-09-05 09:37:43.0;0;1;*;*;*;*;*;NULL;0
2534;2024;2017-09-27 09:24:30.0;0;1;*;*;*;*;*;NULL;0
2535;2025;2017-09-07 00:14:44.0;0;1;*;*;*;*;*;NULL;0
2536;2026;2017-09-07 00:23:07.0;0;1;*;*;*;*;*;NULL;0
2537;2027;2017-09-07 00:23:17.0;0;1;*;*;*;*;*;NULL;0
2538;2028;2017-09-07 00:23:29.0;0;1;*;*;*;*;*;NULL;0
2539;2029;2017-09-07 00:23:48.0;0;1;*;*;*;*;*;NULL;0
2540;2030;2017-09-07 00:24:11.0;0;1;*;*;*;*;*;NULL;0
2541;2031;2017-09-07 10:38:24.0;0;1;*;*;*;*;*;NULL;0
2542;2032;2017-09-07 11:54:47.0;0;1;*;*;*;*;*;NULL;0
2543;2033;2017-09-11 10:06:17.0;0;1;*;*;*;*;*;NULL;0
2544;2034;2018-03-02 10:58:02.0;0;1;*;*;*;*;*;NULL;1
2545;2035;2017-09-14 12:44:08.0;0;1;*;*;*;*;*;NULL;0
2546;2036;2017-09-21 14:11:34.0;0;0;*;*;*;*;*;NULL;0
2547;2037;2017-09-14 15:44:21.0;0;1;*;*;*;*;*;NULL;0
2548;2038;2017-09-15 09:12:04.0;0;1;*;*;*;*;*;NULL;0
2549;2039;2017-12-19 11:27:49.0;0;1;*;*;*;*;*;NULL;0
2550;2040;2017-09-17 00:16:13.0;0;1;*;*;*;*;*;NULL;0
2551;2041;2017-09-18 16:11:30.0;0;1;*;*;*;*;*;NULL;0
2558;2046;2017-09-19 11:46:53.0;0;1;*;*;*;*;*;NULL;0
2559;2047;2017-09-20 18:53:59.0;0;1;*;*;*;*;*;NULL;0
2560;2048;2015-04-07 10:08:47.0;0;1;*;*;*;*;*;NULL;0
2561;2049;2015-04-07 10:12:44.0;0;1;*;*;*;*;*;NULL;0
2562;2050;2015-10-02 17:33:49.0;0;1;*;*;*;*;*;NULL;0
2563;2050;2015-10-02 17:40:00.0;0;0;*;*;*;*;*;NULL;0
2564;2050;2015-10-02 17:41:32.0;1;0;*;*;*;*;*;NULL;0
2565;2051;2017-04-17 12:55:38.0;0;1;*;*;*;*;*;NULL;0
2566;2052;2017-09-20 16:26:45.0;0;1;*;*;*;*;*;NULL;0
2567;2053;2017-09-21 00:26:27.0;0;1;*;*;*;*;*;NULL;0
2568;2054;2017-09-21 22:13:04.0;0;1;*;*;*;*;*;NULL;0
2569;2055;2017-09-22 06:39:04.0;0;1;*;*;*;*;*;NULL;0
2570;2056;2017-09-22 06:43:42.0;0;1;*;*;*;*;*;NULL;0
2571;2057;2017-09-22 11:32:15.0;0;1;*;*;*;*;*;NULL;0
2572;2058;2017-09-25 10:58:25.0;0;1;*;*;*;*;*;NULL;0
2573;2059;2017-09-25 12:11:41.0;0;1;*;*;*;*;*;NULL;0
2574;2060;2017-09-25 22:23:33.0;0;1;*;*;*;*;*;NULL;0
2575;2036;2017-09-26 11:36:12.0;0;1;*;*;*;*;*;NULL;1
2576;2061;2017-09-29 10:38:37.0;0;1;*;*;*;*;*;NULL;0
2577;2062;2017-09-29 17:52:00.0;0;1;*;*;*;*;*;NULL;0
2578;2063;2017-10-03 12:20:15.0;0;1;*;*;*;*;*;NULL;0
2579;2064;2017-10-04 11:21:46.0;0;1;*;*;*;*;*;NULL;0
2580;2065;2017-10-10 10:12:33.0;0;1;*;*;*;*;*;NULL;0
2581;2066;2017-10-14 14:13:25.0;0;1;*;*;*;*;*;NULL;0
2582;2067;2017-10-12 17:48:11.0;0;1;*;*;*;*;*;NULL;0
2583;2068;2017-10-13 16:20:46.0;0;1;*;*;*;*;*;NULL;0
2584;2069;2017-10-14 18:19:01.0;0;1;*;*;*;*;*;NULL;0
2585;2070;2017-10-17 15:31:06.0;0;1;*;*;*;*;*;NULL;0
2586;2071;2017-10-20 13:46:53.0;0;1;*;*;*;*;*;NULL;0
2587;2072;2017-10-20 17:11:25.0;0;1;*;*;*;*;*;NULL;0
2588;2073;2018-03-15 21:08:00.0;0;1;*;*;*;*;*;NULL;1
2589;451;2017-10-24 21:21:42.0;0;0;*;*;*;*;*;NULL;0
2590;2074;2017-10-25 23:28:56.0;0;1;*;*;*;*;*;NULL;0
2591;2075;2017-10-26 23:02:04.0;0;1;*;*;*;*;*;NULL;0
2592;2076;2017-11-01 06:57:51.0;0;1;*;*;*;*;*;NULL;0
2593;2077;2017-11-11 14:32:15.0;0;1;*;*;*;*;*;NULL;0
2594;2078;2017-11-20 10:54:15.0;0;1;*;*;*;*;*;NULL;0
2595;2079;2017-11-20 10:57:13.0;0;0;*;*;*;*;*;NULL;0
2596;2080;2017-11-21 10:57:11.0;0;1;*;*;*;*;*;NULL;0
2597;2081;2017-11-23 11:07:09.0;0;1;*;*;*;*;*;NULL;0
2598;2082;2017-11-24 23:28:07.0;0;1;*;*;*;*;*;NULL;0
2599;2083;2017-11-25 17:17:08.0;0;1;*;*;*;*;*;NULL;0
2600;2084;2017-11-27 13:48:15.0;0;1;*;*;*;*;*;NULL;0
2601;2085;2017-11-27 19:02:43.0;0;1;*;*;*;*;*;NULL;0
2602;2086;2017-11-28 11:40:10.0;0;1;*;*;*;*;*;NULL;0
2603;2087;2017-11-28 20:29:56.0;0;1;*;*;*;*;*;NULL;0
2604;2088;2017-12-04 12:33:34.0;0;1;*;*;*;*;*;NULL;0
2605;2089;2017-12-10 20:13:23.0;0;1;*;*;*;*;*;NULL;0
2606;2090;2017-12-11 15:16:19.0;0;1;*;*;*;*;*;NULL;0
2607;2091;2017-12-15 10:15:43.0;0;1;*;*;*;*;*;NULL;0
2608;2092;2017-12-19 09:31:31.0;0;1;*;*;*;*;*;NULL;0
2609;2093;2017-12-21 12:03:56.0;0;1;*;*;*;*;*;NULL;0
2610;2094;2017-12-22 16:54:22.0;0;1;*;*;*;*;*;NULL;0
2611;2095;2018-05-25 09:19:36.0;0;1;*;*;*;*;*;NULL;0
2612;2096;2017-12-27 04:08:47.0;0;1;*;*;*;*;*;NULL;1
